#"Step","Potential Energy (kJ/mole)","Temperature (K)"
576500,79.89937788346174,406.1393451401439
577000,76.74324372288174,316.2174110731822
577500,92.02168241953768,323.2196341986295
578000,71.0895383640076,337.35962266213454
578500,72.87237702376956,325.61736639013037
579000,75.04600557129743,180.05113942602804
579500,78.66164460294385,219.2480856811616
580000,76.0033859351314,236.52050861166632
580500,86.06761477893451,318.78880165623747
581000,67.8249566341558,263.3716840778695
581500,94.84726907763252,267.5937202055746
582000,89.3593445265169,253.55477423536027
582500,77.27714385587751,327.71994111968615
583000,65.01429559267649,281.88055786531925
583500,65.72877633459939,270.3532646081194
584000,79.94068727259582,381.30397383003077
584500,82.19676877789334,454.38024133010146
585000,78.2896347679266,351.6832764496091
585500,72.72834628321289,318.91978768893426
586000,102.70990448186286,223.04827548612045
586500,95.42483666706539,301.9210777236403
587000,90.47050029229467,439.00395083387684
587500,99.43635854914464,335.8766446424364
588000,96.76700634317967,303.32459578514835
588500,83.14594808403854,358.64228296075134
589000,96.13963410677798,337.6297025927709
589500,88.68805964695639,361.0742108736893
590000,73.30215223838604,413.207263559909
590500,90.86785306628781,184.7891217421177
591000,80.31675021610135,279.73102637312564
591500,90.36049383527643,230.75950070369694
592000,86.73721798385668,298.79227377768547
592500,84.66631036614854,306.52383585311117
593000,87.82331735514316,266.5539833105721
593500,106.04538754133978,238.25361121362127
594000,88.20382283630897,260.59356662260706
594500,80.74193305957942,303.66960212173353
595000,100.1975508138041,315.1138300486638
595500,101.50771540988717,314.8023127248621
596000,92.96054785392607,374.5387578491255
596500,75.92141770769376,408.0549178954022
597000,87.44932846443214,351.53753384073303
597500,74.72106299010193,279.2848401181971
598000,90.55552817153875,229.94921912936624
598500,74.23331057628798,285.23665956515384
599000,94.3940064877388,240.83588946676187
599500,99.22675549820997,213.62976166074301
600000,78.88840581480326,374.26420613057644
600500,91.00586405833747,302.42010479021053
601000,97.05640063754618,286.2208557533526
601500,90.18768440868007,247.79448140033875
602000,76.11220711901115,276.9625716375183
602500,63.362297499701526,284.034372465255
603000,61.43293462583097,272.92775173912065
603500,63.399672739118614,356.5259381970548
604000,77.66688850782907,179.52379244815944
604500,68.42841964203944,264.3993871279032
605000,78.83943932576722,219.0059105728141
605500,81.84454208323064,291.2310669151157
606000,84.42551633949223,217.87030370182387
606500,67.70836448899354,321.6407215100397
607000,81.66948615075671,225.3659987917069
607500,82.14238745158218,214.86269598632444
608000,86.55488777832579,329.523706143113
608500,89.01963182329018,378.34942326237564
609000,90.98327123334082,337.58303462290087
609500,90.85211054170406,325.9276212916064
610000,75.89916269859714,266.99451757305764
610500,94.57838238192562,216.04149576077648
611000,83.15919717642828,258.45911258047084
611500,68.85162214768525,350.56056200911985
612000,81.73448621498665,368.01094551940935
612500,95.62674178450106,324.1960067893519
613000,92.0952644070776,400.97135970022237
613500,82.34998902445659,393.73881438738096
614000,99.44249820651021,379.8215054674363
614500,101.98409214250094,415.894573664632
615000,118.46816614877514,303.120142516537
615500,82.60551714445782,302.2829765681833
616000,82.80615410131907,254.90991391497226
616500,85.10331327725362,252.5268215173141
617000,93.16694444070481,211.31511257819344
617500,83.41208746856137,286.6463799274402
618000,95.87940213950242,282.3513903875245
618500,96.15798733655174,439.0001122728723
619000,108.25962159354094,246.97530119289755
619500,93.67181215088715,283.37474396213725
620000,106.55952611966495,162.70273965407307
620500,82.79153427794517,251.4918243897809
621000,93.73428860398963,237.72420199119955
621500,72.18880912581699,306.36425415582755
622000,77.39484136639749,300.0925866680374
622500,71.2748786000472,253.98926500180647
623000,80.72024651012975,259.78281066731927
623500,78.7567957156287,363.22607487391576
624000,87.52942949485532,358.01030818528676
624500,71.89828812193446,324.9592607082082
625000,79.81047884834516,273.03095939554487
625500,83.45877891211785,302.43034406409544
626000,78.94221741310866,284.37753643306183
626500,89.11396083522231,329.11183191044887
627000,74.56487880538793,318.1658387613333
627500,80.07304889976939,317.25742401529277
628000,88.71145925718116,330.6552998220546
628500,81.24735670520681,319.07588177099893
629000,86.42379085402922,386.4080477564343
629500,81.7550962845271,283.7128636157534
630000,80.57570659244925,342.6449135987832
630500,81.28514630490099,430.3269128369742
631000,97.872846809154,323.0872835658625
631500,96.73088806442092,211.3072860440507
632000,92.45141038989959,179.22797124076163
632500,76.11223009230889,268.1454610582465
633000,77.97801473676532,219.69140580119893
633500,88.53704128483514,210.5197309003078
634000,74.44422361318425,226.95248826071148
634500,79.85865291688242,265.1779895673214
635000,82.80910652391594,212.18126059184536
635500,67.3391387591837,302.49781859585113
636000,69.29349320678739,212.59519808531684
636500,61.72172054932162,239.3898630939298
637000,72.35031709375835,238.25637372462376
637500,87.32929046722347,208.43355871093124
638000,75.46166722086667,250.8101185838854
638500,73.73598446495299,231.30044919661177
639000,72.89407508478277,251.47106052452483
639500,75.43916784337489,262.6581707193843
640000,66.65793627118364,249.59956115002979
640500,68.06375734251196,246.63744815558883
641000,68.73557863859484,196.822278133812
641500,55.182991051943645,324.05286774083066
642000,74.54797935666829,214.2639070478029
642500,69.7639235961833,290.59019342613675
643000,82.8763037438161,291.10025969207476
643500,73.90450924079641,318.4998757451014
644000,91.36224367292016,211.96938075735855
644500,74.29408956870975,270.80736166268053
645000,63.15233157946204,348.7579201536989
645500,111.7474810604024,269.6446863682647
646000,104.20757731625054,273.0162658177213
646500,105.40913996875133,296.7115262994367
647000,82.45189755058527,293.400651164772
647500,83.65611206696917,247.73312512698712
648000,75.22794811559334,251.26921952230248
648500,76.5173283204739,248.0850280249493
649000,65.63527896245182,354.10503894910755
649500,77.456630083645,275.8495264481833
650000,69.76842433786805,209.65438401140656
650500,52.7381447153748,297.61750471904753
651000,78.37018445506328,195.41544746107493
651500,83.91501167299543,227.07630716347538
652000,70.98713111679558,347.00338810513966
652500,82.13869585949578,288.60271868477963
653000,80.43962938452023,368.5922726290002
653500,102.64160687731055,272.00179367534355
654000,86.48042293810882,371.8258738919014
654500,90.11345392127987,308.59767358421357
655000,77.74322788437985,293.8984991312446
655500,94.44754871635567,148.15366091051732
656000,65.16588341866215,323.7481377283665
656500,85.60336913961467,239.30151390409267
657000,87.91102377375864,287.2938241523465
657500,68.4944053016734,298.5306334177876
658000,67.94230572969536,230.4255222279224
658500,85.36321911264298,193.9263223004229
659000,83.87833187258745,283.6540201249332
659500,84.09896027775994,321.39376265200775
660000,99.69542556897326,345.4655705071686
660500,95.80214274586767,266.2032585472778
661000,80.8349106086971,440.5343699896001
661500,86.15623984855483,347.49257278660724
662000,110.52135303038631,302.02163658660965
662500,108.49840981806074,291.35960169677577
663000,94.75723478249165,321.7441868140091
663500,103.48616854212014,265.1656035258912
664000,85.23111631400178,211.05209467021945
664500,98.92792080956224,212.65978229284283
665000,60.62261803148294,285.24047044592754
665500,105.10221558329795,230.39240382901224
666000,91.68547726597573,298.3560714100059
666500,81.116739749501,395.0663671507354
667000,111.22183979424426,293.91366023134333
667500,88.8134501290042,406.4601144871878
668000,99.45700214848694,307.90700461608714
668500,89.0185684865944,312.6549301913649
669000,96.6719804162858,275.9508081548418
669500,90.51354223557428,229.77650871049943
670000,83.83771106052882,286.53784373423525
670500,101.59109525731674,214.45932646436202
671000,87.09443793365426,350.16780091079954
671500,92.11903786484436,278.145718828667
672000,78.4865275245113,403.526117914404
672500,88.48133148540273,268.53895999050036
673000,86.31925524801451,213.1987835645021
673500,68.32305496170943,317.12199678848276
674000,82.4324564270064,280.61120152106685
674500,90.78147450672259,215.5742114740874
675000,76.48147431727921,325.4126770923877
675500,74.72509929085027,249.26010131302863
676000,76.53491818273687,280.70983084962916
676500,93.92493457146838,195.40178459614032
677000,85.08031506979842,293.26546338971275
677500,79.21336524826029,322.76978337776734
678000,88.95985795656452,211.874874941947
678500,74.95417513613575,288.6728039679775
679000,75.50354045612039,208.01388883762917
679500,66.0557134961939,216.33617798167978
680000,84.34715553569185,151.6971537284782
680500,67.81769065038861,249.91486583534012
681000,82.10753168451811,215.6918219995275
681500,70.89720524928998,287.21362709863587
682000,75.41840567843337,268.02835337401825
682500,88.49721269879956,256.7279014464861
683000,88.05763145958008,288.2847648917023
683500,99.84439242285225,274.3304994692764
684000,88.65413058012746,281.6975268713185
684500,76.80410234663577,184.40785154766033
685000,70.34746897575855,326.33717913629226
685500,81.30257433538645,214.04245042197397
686000,83.26314495622864,192.19304767958258
686500,90.24964542573525,192.73232434310432
687000,72.86105250858706,196.35326828400952
687500,75.5814625495641,260.21079771743825
688000,66.93419475285515,264.78630868502813
688500,75.99359898734144,244.25222864843374
689000,62.52177809326713,380.2750464352759
689500,67.17337985526683,341.812161226584
690000,78.56502499671569,359.1591768083326
690500,84.77160658195862,326.5299336829008
691000,88.57806773624543,261.3170923800158
691500,86.50684518127491,229.53552645650814
692000,95.49754633972952,258.4935611766901
692500,79.16726944829134,237.92334245934865
693000,79.78248755219123,254.41473118565983
693500,106.85933733186585,210.16002368656353
694000,84.35419730298963,377.5249903778163
694500,93.17713975363813,391.8319409523993
695000,98.02805394205916,286.102430940746
695500,73.6417125031883,302.9369100403084
696000,109.33721817097103,241.7360137715711
696500,77.45871553696168,384.30193527798167
697000,107.40363537729718,222.7232952218437
697500,97.6236542384213,267.71330438450684
698000,81.4148377085985,290.6319966608814
698500,82.9445322906696,243.6572324839419
699000,69.76589572138073,237.84173047251335
699500,67.23256264476481,176.64319587009044
700000,71.95182462700177,193.6867209414065
700500,82.96595859032982,280.4273950230296
701000,84.7511096853923,241.29609981673212
701500,80.72697976842755,288.0170322584036
702000,70.98277246512225,167.16899330160288
702500,68.5003075391869,297.284932462818
703000,83.13561382013722,251.74913767990824
703500,85.74246076105459,274.50853733990044
704000,100.6401318064668,219.21373588303027
704500,86.10484438799085,349.6742798909358
705000,102.9559003119266,245.33701872619693
705500,82.1074413338647,259.86155457976184
706000,95.33464719821859,185.7632207208665
706500,75.59715950279588,169.29021547435943
707000,90.7625085006091,212.4599833190315
707500,82.09839035190817,226.94372359052858
708000,80.33560399353519,308.04867295453846
708500,96.37336514638446,274.9685362963953
709000,97.03916159785877,301.79061522984153
709500,80.7676390045417,505.88597753315923
710000,99.08516676016734,349.64690536474717
710500,84.73880806395749,365.52337458332323
711000,95.15296782813354,240.13408784903098
711500,93.97956428548787,324.0500580120211
712000,96.84087898459256,265.7316637371857
712500,95.25718997226431,322.83079405617144
713000,112.98269124763283,277.98147763512065
713500,74.77902464861472,349.46371725637727
714000,87.57579514796817,331.6305163664586
714500,76.09773751757729,350.646054582943
715000,81.20182605593891,321.9016575002196
715500,83.93432524695388,319.4680017500639
716000,92.56735417029995,237.5544686904531
716500,91.45478457696504,270.43788628402416
717000,71.5835839058418,289.7050860429076
717500,83.92802482371917,370.28528568800965
718000,91.75498986046296,345.99549790723984
718500,100.18877143571444,348.19540519518534
719000,98.98591630044393,358.0414929459432
719500,105.84689360146922,299.2602539866274
720000,101.21393376257038,255.11765000645087
720500,91.60144622162255,272.3795046351707
721000,90.72636395501104,288.4504010067251
721500,94.04381336056576,284.07588948443754
722000,89.47853599608061,318.7105469005955
722500,88.02042448667407,311.028109493737
723000,92.3147652517265,314.41584990901526
723500,83.64269267316331,254.3270791211583
724000,62.16120776867926,283.6986058714097
724500,72.18756899227202,257.0460366923989
725000,67.36239779967582,205.27334433488335
725500,84.46785274507118,223.14242970235418
726000,95.29769395880245,267.0166955035332
726500,86.79984461666754,289.48108919868656
727000,102.18938159156096,282.6625878063948
727500,115.81455270990955,324.1422279082153
728000,83.42018471585078,343.30335396009355
728500,107.10707762188395,231.4353564513107
729000,101.77827728880493,371.8986874209257
729500,95.78096644785182,385.58469609329893
730000,84.24294176208787,318.24142098196415
730500,87.24548165607757,277.6765709400372
731000,89.74170110067098,299.3298201144274
731500,92.57305184502758,337.90468636296447
732000,67.40238631856207,438.6529390329722
732500,109.21607919900998,232.1016532411036
733000,84.40429056142148,277.45894632074834
733500,97.95096719625872,282.5437087894911
734000,92.46045199487558,252.53403484672228
734500,93.43966760045441,304.03774070534007
735000,88.02908616403943,278.5479789192632
735500,70.60560041052368,331.655638662743
736000,81.83803112930697,256.5567893267078
736500,85.9638059595656,211.26678419497773
737000,79.11717290173368,237.0399994015357
737500,89.13403517614984,279.46064308818114
738000,93.48726122206608,277.3681094750298
738500,97.74757829116425,314.42819372229144
739000,95.0545151385337,350.91105965908116
739500,80.24668318822341,346.62095766116266
740000,91.9576092534553,422.6142727356282
740500,91.64877719060746,245.6218695700626
741000,94.22076621011183,222.04168572668803
741500,70.5746604819742,263.85581927235773
742000,79.54966218071786,264.4013988128462
742500,74.93740485859813,204.05228555742283
743000,77.89392449498678,205.11406678367257
743500,80.31759890182184,292.02471491903196
744000,99.68816097352101,252.23634577927206
744500,89.68570758224723,190.4511947823754
745000,67.96618652572215,349.00529851584406
745500,106.073459747382,230.83487103310833
746000,64.27813377237294,355.8698718535774
746500,82.19761339636534,296.088305668313
747000,78.38502193476597,309.3925754400579
747500,87.19137761732645,283.2203291755743
748000,83.7987325043636,352.81596231367035
748500,82.07343571921871,247.21103907665668
749000,88.20581672088133,268.43093980287205
749500,67.90525472027366,294.7195704233785
750000,90.38552054978065,270.0684930862683
750500,79.85435230793951,309.11151617096726
751000,87.94731547809897,213.94913320704558
751500,75.2828036279825,288.91006672421673
752000,69.76026831377172,261.58877008546693
752500,58.91722722711347,279.2429645367981
753000,89.32762828697827,286.39642510203765
753500,74.14570990698121,282.0885694202915
754000,80.9663152642247,264.50550320605197
754500,88.91936531078682,275.4270604210124
755000,72.46958922412887,305.30314755912093
755500,87.05595201339565,267.7063333357234
756000,86.49439878112935,255.5076513664682
756500,83.76256319819322,273.5507233933989
757000,66.0400966116249,339.4951491655851
757500,84.09466705632803,297.7889172344004
758000,78.8268891156531,297.2047348171164
758500,104.27807096730612,141.48764054633781
759000,89.40425866365831,272.59000883144364
759500,82.39724091971084,325.3737472085585
760000,90.57189121514511,268.2983739319087
760500,81.78801257294253,265.98526301340905
761000,80.57597327946178,227.999190439692
761500,83.12134127733589,274.773982200928
762000,81.86111978377411,307.39213664667125
762500,108.72898027726296,283.6226391586143
763000,88.57995758280178,327.0420268516857
763500,105.80692790180109,235.32044573753845
764000,101.31628450662538,334.36384333721077
764500,115.68636593827796,262.97839703570696
765000,84.08468144374649,292.86110052782664
765500,87.76448021613032,222.80259715101798
766000,87.90678324688452,285.6134444423113
766500,107.69540356033463,327.9647501085549
767000,91.29580957701484,318.11831918268916
767500,83.65271379133355,282.5370221740292
768000,96.2743353322403,282.07514562488194
768500,75.62434000241774,281.0120652833221
769000,90.17841892587603,265.2678845277028
769500,85.69504690048765,301.83203502683733
770000,88.94409533918952,314.6967786283018
770500,87.12213101107045,333.6068740909456
771000,87.59057875800545,356.76389802000045
771500,95.51708123223216,297.8903635132709
772000,73.72639305744451,284.1558728848534
772500,81.41564248803206,251.0978306110476
773000,72.52577326124391,277.222455686405
773500,81.09448444737518,241.26214050842714
774000,76.22661959727702,347.069403827031
774500,97.64416335903253,306.1136453785669
775000,84.43200505070809,225.20528385196158
775500,84.94704475598974,248.9187403451585
776000,80.92397367895319,194.30120756789654
776500,72.89033649599776,299.64929183650685
777000,74.37043104643271,235.55415314121547
777500,64.28440795576535,352.1381068791096
778000,84.69516366457003,255.58897966980103
778500,90.84959094481306,238.37178476040984
779000,76.71965401945668,372.9832436417803
779500,102.75410643652617,266.4130807102044
780000,102.82568510065175,311.0108007443865
780500,97.60081075581638,270.1761125322808
781000,89.5286431997547,233.59498332039405
781500,87.14195699716902,359.5101350900289
782000,92.60014683881627,306.70725532143575
782500,77.22239190743221,302.38825983893554
783000,85.32785408667405,339.40720738147303
783500,79.47240646858882,319.7403777852968
784000,73.47257414020169,334.6843131963382
784500,111.34567766409236,227.19264107667175
785000,97.69832923195722,232.7934657289969
785500,85.41261494977516,307.8467627555398
786000,78.24946260834986,250.78024300236467
786500,77.18067077235901,322.7134482903888
787000,86.08792950058705,367.7220614918762
787500,85.26513051515508,346.9950118919294
788000,97.8391635547091,350.7665705104348
788500,93.44100644837818,438.55378961031107
789000,108.86550697159691,396.2898575519713
789500,106.34632988170779,316.205359326418
790000,102.62436462031444,385.47203059158045
790500,101.6826986464439,384.81022009674723
791000,106.62430131405026,496.6799383505835
791500,132.39902296397486,304.13533600137157
792000,88.2966839876226,411.26333758335574
792500,94.29336282204623,318.3023539953247
793000,100.45495801386096,299.226600912003
793500,99.65162317833165,221.33748481117638
794000,78.62293500887426,305.17923664321756
794500,90.97260546295729,331.9407570656346
795000,85.65713041525487,303.98209264790927
795500,99.04161060869228,285.2274482750305
796000,89.72565061207933,382.8235686354162
796500,88.32169057585634,358.7504713814911
797000,105.35010837751906,424.684101611783
797500,93.23900733170012,304.8024738588389
798000,98.39684397806923,395.62838556542744
798500,101.83590276794752,296.0511607987218
799000,74.94486529376093,327.95127599556434
799500,99.74143717940024,285.2408995072989
800000,83.4205593657448,396.1001746927462
800500,94.3536842703761,281.97188444276003
801000,106.50715465085159,262.1039389991305
801500,88.825671894464,309.82869353703717
802000,105.192877870958,267.4826023508646
802500,79.45470914469843,343.63534939404565
803000,87.62606646228446,331.21058092059934
803500,73.58487550277641,328.5638641197187
804000,88.87795767778516,250.77408963925797
804500,69.82141158095328,426.962527780394
805000,90.16719438173823,371.0813181108839
805500,69.08902864978882,344.3082778299923
806000,108.95287899104733,251.67819329662856
806500,79.15025018514211,320.519007983944
807000,70.96022215098856,361.96614796279374
807500,90.94647151025265,272.61051252076834
808000,110.15009673621444,258.00089287125206
808500,81.21830532853846,274.12346512256096
809000,84.33886463259842,278.30820437526233
809500,89.90633614212857,269.9690387774951
810000,75.2753059455572,260.81375201331866
810500,70.70046947554692,235.90727669269538
811000,64.81799180574734,227.3772006907593
811500,76.4989067567767,223.7123654509647
812000,59.89597809073166,258.5490811189542
812500,73.1798639781602,218.38905479156253
813000,76.61213099892484,297.1856852698951
813500,84.21201036268243,274.92294019484757
814000,73.0382103073789,242.11729981309122
814500,85.72496240506007,236.8219862046487
815000,77.91713185129993,262.67163891376975
815500,88.95879722006015,235.67460164294943
816000,75.13792009510843,319.8068606265029
816500,79.18039041188968,283.7854288802685
817000,76.06743492993739,306.8725261051761
817500,85.10137484589359,305.45331144070065
818000,87.28673502217862,321.2703092027552
818500,70.66677233964583,265.1070328641405
819000,82.56042193201955,203.66154106703266
819500,75.18468239644244,308.63598884471116
820000,87.4970406066951,237.29990039105908
820500,73.67111994920424,272.99563026268015
821000,92.93176914723881,274.2923122847688
821500,74.32295330684929,184.57206724764558
822000,80.29367706511039,202.95033908908053
822500,78.71022958872709,187.60468914240298
823000,80.43759032178838,258.435767873316
823500,80.91974685567766,262.1708232028143
824000,69.67282443733166,284.46316995418255
824500,76.57622483642626,298.93039103113995
825000,95.15473895351715,252.11811714729043
825500,83.19025439929277,336.923380480176
826000,91.31744969720603,282.9460363842943
826500,86.7408084639028,265.27990380066825
827000,89.4219156467559,242.78093112347764
827500,101.65192368586577,250.9884798430011
828000,73.10801369075489,289.79151636198844
828500,74.73713934054831,209.90684742415215
829000,68.17117138028516,281.2496539381938
829500,94.04390819462424,187.63905538044415
830000,72.56252894550562,310.7477082718645
830500,90.15846695771324,273.23115347735325
831000,89.23787874866412,290.7886837813034
831500,83.6323703853077,265.23221231055874
832000,94.81805827937478,267.4135499712989
832500,76.81027776947485,301.6563086486995
833000,98.7323449915391,281.3977611070309
833500,84.43044554844528,355.5429186982957
834000,74.55325926416117,308.5747523277333
834500,79.25506537609499,259.973571685822
835000,58.61459565242876,366.27938794930554
835500,78.1356737611386,285.6567809816459
836000,94.8618159663256,197.84767930793961
836500,90.80710567964707,255.33595358034566
837000,95.92699338647071,227.33780776554792
837500,96.16584187009721,218.63629164049252
838000,79.74025144312941,208.64817926055514
838500,87.6417444926119,303.2600076453064
839000,94.78366802275013,255.2033198951385
839500,96.47287901427558,267.5089632714566
840000,69.35831761482677,309.5753095138991
840500,70.58832280662773,294.6930034305987
841000,79.31694158361506,217.349765489248
841500,66.4974729834812,254.83717335943902
842000,65.01594491709511,326.9628106826777
842500,77.46925621252649,314.1091772750813
843000,80.78390387460513,248.96573111725223
843500,78.02014240078813,254.17303121915248
844000,85.87074066470086,277.1377935937172
844500,80.48413254797015,290.8931790673281
845000,62.74719927370779,392.5514116575147
845500,88.10074428648801,245.5950909043827
846000,70.84076392932906,321.62699526285144
846500,90.39701134734341,256.82624560307903
847000,105.94446793136778,269.126399795483
847500,92.11316812616582,193.97227530859846
848000,73.90965288710049,277.741577489489
848500,87.454833850809,295.3514411158196
849000,59.29583415266097,402.6106179531046
849500,77.61597485403311,231.22474808657063
850000,77.01743108873598,171.9277775004824
850500,85.11267303919885,230.3245911103411
851000,65.63772512313881,312.9412712349425
851500,80.82679214683253,185.62137258141632
852000,103.69374107847307,229.02338082366865
852500,82.1456626642754,348.3453664975493
853000,100.08059690799155,225.85513703168687
853500,91.38151206120112,284.58008164134475
854000,98.79049558851125,210.70004560215997
854500,79.8444088412707,238.50641602924307
855000,77.82227472593877,270.71435106486285
855500,93.63473855077439,246.63603886072733
856000,72.26868671634293,275.4827937284487
856500,84.33721107796009,276.7853897503607
857000,73.23816458452347,319.943788828973
857500,73.62890092526868,280.9736355169213
858000,68.74545617240801,323.3411696224754
858500,88.4915396077995,243.77990343210897
859000,67.14279385217785,337.15841281968477
859500,101.31960051950591,341.72718810443587
860000,92.87154085467046,322.7294993359635
860500,90.98087100510475,229.44523033163065
861000,82.30131805857673,258.1554147220803
861500,82.3004739330645,361.3048035271777
862000,78.2928530239933,285.72111120700987
862500,70.80514584613775,277.0557697304788
863000,89.67242015142219,183.9410973453601
863500,78.58197286141512,274.6414856830836
864000,88.44573666682936,296.89741210767653
864500,95.07089149951935,296.3773343376727
865000,100.28996264648367,227.03195012012512
865500,73.4355262838144,341.26724767609244
866000,99.20777172984526,248.80904701426104
866500,86.4256742685684,336.7231348025634
867000,104.00746576610709,273.60910328104785
867500,130.08094203226665,304.8460913574215
868000,110.18449137650236,413.97330018953784
868500,95.23396412280272,355.74521916299943
869000,108.69152191274407,418.618173628449
869500,85.47088865896035,360.95315303029076
870000,81.51042135295211,224.14372667018836
870500,78.3612545194876,324.07061137703147
871000,87.44562824992863,228.88717228801673
871500,85.78376255156877,297.94919714992926
872000,76.45812106700009,347.9317880959592
872500,96.74079588634049,373.73256053074624
873000,79.93330145597429,327.27596660766835
873500,81.87571272090827,265.2995296544217
874000,90.03340408610529,263.10849976137854
874500,72.73425199140677,306.7975773703399
875000,84.19258093050848,222.94942448533337
875500,80.38414332341199,315.5994888007359
876000,93.97919545858167,244.76362905585276
876500,71.6881565275653,316.8933068992044
877000,98.33094130642712,214.6869285676556
877500,76.84888562857566,324.140253911281
878000,96.40563925937568,234.60444058267205
878500,86.67043962011587,305.2402104394034
879000,71.94171019315058,282.8316014267588
879500,75.66875356966557,327.0635932647905
880000,82.41948339250575,337.99332883170814
880500,80.53363538669146,368.4227174415739
881000,102.03727691542554,316.9216914251809
881500,92.6161631968036,301.6531332767786
882000,112.58439986823942,307.43232070618745
882500,114.23535571682805,409.84805704148357
883000,110.27478312587084,367.68709307526973
883500,94.172235324452,414.99580303640266
884000,94.1766379459441,286.4788110485614
884500,84.6991275317996,237.6382073708821
885000,72.71667532342462,183.7840052716601
885500,79.89561707014468,283.4204404432502
886000,59.43182097832687,446.70857073604657
886500,76.37198831623567,320.21273061003734
887000,80.96636461670641,273.00319314122305
887500,68.10471639218174,394.669737175267
888000,96.66939876856122,284.24885452112073
888500,78.56076733509144,295.85320529739676
889000,65.97263447107525,339.7864459767053
889500,64.08466386860755,382.37590434495195
890000,80.72182107693516,321.27251412805657
890500,86.17069562418374,289.37597927108555
891000,93.37217241254984,233.2373535558695
891500,77.94222763791004,335.9701528540829
892000,120.32831474684372,212.48837445962792
892500,87.19570069529709,334.80453295248753
893000,87.51347473528767,242.64056816366445
893500,82.34349918538192,251.21282732843426
894000,85.71980054786002,280.04526202422323
894500,100.20238928983599,292.3938199063692
895000,93.12732182053637,214.8924893524794
895500,87.829193118494,216.73545101755934
896000,74.95954219016585,303.6587713858286
896500,81.36430994679904,195.66159994658034
897000,74.31276636528985,223.77325401010776
897500,70.89589388311386,255.36310169473464
898000,82.51549752124265,268.50142979972986
898500,79.5733789943115,320.126068716122
899000,63.28253916919493,326.98756924881167
899500,71.07767382316615,313.8595826655283
900000,94.22000718955132,228.993552894985
900500,86.2803478185233,308.80062733164584
901000,81.5434429902366,249.63688414659296
901500,94.96338467787018,231.20537320172633
902000,84.26806768958545,322.00078442893494
902500,101.67326516781807,204.86317702535345
903000,86.3950183085999,403.653478070298
903500,92.47053415377604,299.8968243371758
904000,81.91935646377988,278.34681041743056
904500,88.86219888344192,249.50741159445192
905000,75.38642140417294,305.32726122930467
905500,73.06919086520861,244.88904110463127
906000,88.94450722705949,229.14846258624462
906500,77.71539618263705,373.7807563297056
907000,106.29535467996448,335.1858016619049
907500,71.53865962881355,415.85671891770073
908000,85.63164705918643,329.69292913542625
908500,101.32588378110063,302.8424102492861
909000,108.48266063065239,229.4094972111449
909500,95.73074253217555,230.65391637519457
910000,95.91495130232433,262.9660494362888
910500,82.63745332783174,323.1235037230548
911000,109.71388265984129,303.68802120409356
911500,87.96737009288267,326.23975092719843
912000,84.18593216119643,283.3331310678185
912500,84.34653495506316,334.07496446817584
913000,100.8198760356754,254.77668178249723
913500,85.4336291358012,314.5749992069249
914000,84.22219931338476,295.74138220529665
914500,88.33847685386809,273.7350075337505
915000,73.72700277439435,390.1332725176397
915500,96.51155895796546,260.16257168142903
916000,81.29372070834506,354.75325940209603
916500,104.62839957395045,296.3310220089075
917000,92.75013575777825,338.28007833756953
917500,82.44601292717925,240.0410264938093
918000,69.7748525615898,302.4578261295379
918500,86.77604138391325,258.7405533594982
919000,77.0388830466818,331.63147881337494
919500,85.55613801441996,317.31016845528126
920000,83.466945146125,282.94051810877005
920500,81.69250822333123,337.31303462813963
921000,71.3865056486975,329.1703180687152
921500,112.99893121380228,236.92770449816598
922000,97.36127776711538,270.33864559435347
922500,79.07576130871894,297.1736206695381
923000,97.12691315722691,248.96371723501667
923500,88.90796547715694,252.8920403031323
924000,80.00094475050628,296.1255117621088
924500,93.61654252024164,268.1814321100875
925000,90.39368696570318,246.7594911926326
925500,81.76931966828124,291.22560198593357
926000,94.96190077394893,272.72170300185917
926500,70.88131764551736,272.99596349999166
927000,99.49399338861622,232.72668160619045
927500,87.32288245254747,293.50147236600424
928000,94.1547332383634,258.9436486494704
928500,84.58569639499963,357.63581741123846
929000,85.39700005748455,330.47919895448524
929500,96.15948609920451,308.71417777472016
930000,90.41920173460494,339.024860087118
930500,98.72109179295725,260.61130216744453
931000,71.16502554394856,368.9254162432736
931500,80.39785463002954,305.223093428717
932000,69.75664587683423,351.2643487555216
932500,83.12053891339383,242.16640108552485
933000,74.18159502489804,344.7501934449049
933500,83.6557195378773,248.01922657398416
934000,68.49711006207099,294.14427761025263
934500,86.41943328049092,223.38205898606608
935000,76.78852799496485,192.907991042493
935500,72.96891239380966,279.2218356842409
936000,78.75919889697806,254.78764669154907
936500,76.24635070631484,247.51314231794524
937000,84.06987751903944,246.71327554524467
937500,80.46640964839025,273.85177821476753
938000,90.55818925665517,251.2802519248689
938500,83.44195774783839,292.76297970823384
939000,93.7009368832878,290.1299824050954
939500,77.39857373052291,286.65572413645754
940000,81.29733462866108,337.38304094252237
940500,74.52810295735607,301.6271554576493
941000,87.83327241362804,251.00549158771935
941500,78.8049064249426,293.0692563506696
942000,58.41758248396826,310.8118781331718
942500,100.60399490880036,215.6000663421615
943000,63.023411169882905,256.44686351756377
943500,71.14393549786132,229.1644729698601
944000,83.13918553309654,338.4805062961472
944500,72.77078426142634,380.3480209611667
945000,95.48701946215067,353.7719817171052
